brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
2285,2056,1747,0.018930,90.000000,6.885863,6.888481,7.780201,7.777583,-82.222417
2286,2082,1747,0.040500,90.000000,-7.790000,-7.788776,-7.788776,-7.790000,-82.210000
2287,2042,1748,0.005790,90.000000,-21.980000,-21.971972,-21.971972,-21.980000,-68.020000
2288,2055,1748,0.018930,90.000000,-7.450709,-7.448254,-8.748524,-8.750980,-81.249020
2289,2061,1748,0.165290,76.000000,-14.530487,-14.530241,-16.065236,-16.065481,-59.934519
2290,2114,1748,0.081820,90.000000,-12.660704,-12.660135,-11.386155,-11.386723,-78.613277
2291,1749,1755,0.012630,114.000000,-19.610000,-19.610000,-19.610000,-19.610000,-94.390000
2292,1750,1919,0.032190,114.000000,-12.310000,-12.310599,-12.310599,-12.310000,-101.690000
2293,1751,2072,0.001030,90.000000,-12.420000,-12.531998,-12.531998,-12.420000,-77.580000
2294,1783,1752,0.028930,120.000000,-89.623063,-89.623063,-105.617407,-105.617407,-14.382593
2295,1772,1753,0.026450,120.000000,19.553380,19.553381,7.943298,7.943298,-112.056702
2296,1754,1920,0.017950,114.000000,-6.380000,-6.380000,-6.380000,-6.380000,-107.620000
2297,1755,1773,0.055630,137.000000,-24.010000,-24.010000,-24.010000,-24.010000,-112.990000
2298,1794,1756,0.054380,91.000000,3.303828,3.303828,15.969537,15.969537,-75.030463
2299,1945,1757,0.058100,90.000000,34.950000,34.950000,34.950000,34.950000,-55.050000
2300,1822,1758,0.063390,90.000000,16.297650,16.310089,18.257013,18.244574,-71.755426
2301,1801,1759,0.019220,120.000000,-35.493380,-35.493381,-23.883298,-23.883298,-96.116702
2302,1764,1760,0.463220,80.000000,17.897082,17.897082,5.763295,5.763295,-74.236705
2303,1863,1760,0.032890,120.000000,10.400471,10.400471,37.400382,37.400382,-82.599618
2304,1888,1760,0.034050,120.000000,-40.801835,-40.801834,-37.686533,-37.686533,-82.313467
2305,1964,1760,0.041790,120.000000,-66.873589,-66.873589,-58.878427,-58.878427,-61.121573
2306,1763,1761,0.452480,80.000000,34.781232,34.781232,19.451157,19.451157,-60.548843
2307,1855,1761,0.032070,120.000000,-63.649216,-63.649216,-43.057717,-43.057717,-76.942283
2308,1883,1761,0.015450,240.000000,54.274963,54.274963,48.943053,48.943053,-191.056947
2309,2234,1761,0.087600,68.000000,-56.526219,-56.526219,-50.206405,-50.206406,-17.793594
2310,1765,1883,0.023220,68.000000,-6.600000,-6.600000,-6.600000,-6.600000,-61.400000
2311,1935,1766,0.052070,90.000000,-8.473044,-8.473044,-0.547254,-0.547254,-89.452746
2312,1768,1919,0.004490,114.000000,-22.710000,-22.714295,-22.714295,-22.710000,-91.290000
2313,1769,1919,0.004490,114.000000,-19.560000,-19.564295,-19.564295,-19.560000,-94.440000
2314,1770,1920,0.004490,114.000000,-13.410000,-13.410000,-13.410000,-13.410000,-100.590000
2315,1771,2066,0.003470,120.000000,-8.350000,-8.350000,-8.350000,-8.350000,-111.650000
2316,1772,1801,0.072690,120.000000,-28.893380,-28.893381,-17.283298,-17.283298,-102.716702
2317,1773,2066,0.013880,120.000000,-33.900000,-33.900000,-33.900000,-33.900000,-86.100000
2318,1791,1774,0.021870,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
2319,1777,1776,0.000100,450.000000,30.061484,30.061484,30.700190,30.700190,-419.299810
2320,1942,1776,0.018930,76.000000,6.175298,6.175298,6.440417,6.440417,-69.559583
2321,1782,1778,0.016530,137.000000,81.383063,81.383063,97.377407,97.377407,-39.622593
2322,1919,1778,0.006610,137.000000,-68.193063,-68.190146,-84.184490,-84.187407,-52.812593
2323,1920,1779,0.006610,137.000000,59.330000,59.330000,59.330000,59.330000,-77.670000
2324,2067,1780,0.001030,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
2325,1920,1781,0.018180,120.000000,-61.855174,-61.855174,-72.061196,-72.061196,-47.938804
2326,2077,1781,0.040960,120.000000,68.885174,68.885174,79.091196,79.091196,-40.908804
2327,1783,1782,0.000100,450.000000,89.623063,89.623063,105.617407,105.617407,-344.382593
2328,1784,1919,0.009370,120.000000,-32.863818,-32.865876,-36.880920,-36.878862,-83.121138
2329,2067,1784,0.019690,90.000000,-22.973818,-22.973818,-26.988862,-26.988862,-63.011138
2330,1920,1785,0.009370,120.000000,8.790000,8.790000,8.790000,8.790000,-111.210000
2331,1791,1786,0.030580,120.000000,-3.410000,-3.410000,-3.410000,-3.410000,-116.590000
2332,2113,1786,0.027270,120.000000,4.620000,4.625789,4.625789,4.620000,-115.380000
2333,1790,1789,0.000100,450.000000,-56.119471,-56.115718,-61.143805,-61.147557,-388.852443
2334,1919,1789,0.024790,137.000000,61.619471,61.620264,66.648350,66.647557,-70.352443
2335,2113,1790,0.042070,120.000000,-56.119471,-56.115718,-61.143805,-61.147557,-58.852443
2336,1792,1919,0.031930,120.000000,-5.390000,-5.390604,-5.390604,-5.390000,-114.610000
2337,1796,1793,0.022070,91.000000,26.440000,26.440000,26.440000,26.440000,-64.560000
2338,1796,1794,0.004130,90.000000,12.753828,12.753828,25.419537,25.419537,-64.580463
2339,1894,1795,0.004790,120.000000,-16.414695,-16.414695,-19.414850,-19.414850,-100.585150
2340,1796,1843,0.104550,90.000000,-54.959568,-54.959568,-63.962746,-63.962746,-26.037254
2341,1878,1796,0.097520,120.000000,-0.375740,-0.375740,3.286791,3.286791,-116.713209
2342,1798,1797,0.000100,450.000000,-5.500000,-5.500000,-5.500000,-5.500000,-444.500000
2343,1885,1799,0.168510,90.000000,6.960000,6.960000,6.960000,6.960000,-83.040000
2344,1803,1802,0.000100,450.000000,-5.500000,-5.500000,-5.500000,-5.500000,-444.500000
2345,1802,2092,0.048260,120.000000,-7.714765,-7.714765,-6.971134,-6.971134,-113.028866
2346,2065,1806,0.009590,90.000000,5.610000,5.606401,5.606401,5.610000,-84.390000
2347,1829,1807,0.078510,137.000000,-17.055298,-17.055298,-17.320417,-17.320417,-119.679583
2348,1839,1807,0.077690,120.000000,33.805298,33.805298,34.070417,34.070417,-85.929583
2349,1964,1809,0.039290,120.000000,59.583589,59.583589,51.588427,51.588427,-68.411573
2350,1811,1810,0.000100,450.000000,0.000000,0.000000,0.000000,0.000000,-450.000000
2351,2090,1810,0.069420,120.000000,33.400502,33.400502,33.885854,33.885854,-86.114146
2352,1813,1812,0.000100,450.000000,-0.440000,-0.440000,-0.440000,-0.440000,-449.560000
2353,1865,1812,0.004130,34.000000,0.220000,0.220000,0.220000,0.220000,-33.780000
2354,1865,1812,0.004130,34.000000,0.220000,0.220000,0.220000,0.220000,-33.780000
2355,1815,1814,0.000100,450.000000,-25.830000,-25.904732,-25.904732,-25.830000,-424.170000
2356,1820,1814,0.013220,91.000000,-36.800000,-36.800565,-36.800565,-36.800000,-54.200000
2357,1969,1814,0.055890,90.000000,-13.012238,-13.012372,-23.911526,-23.911393,-66.088607
2358,2069,1814,0.070410,90.000000,3.750999,3.750898,16.250036,16.250137,-73.749863
2359,1816,2068,0.020830,137.000000,-5.280000,-5.280000,-5.280000,-5.280000,-131.720000
2360,1817,2061,0.046280,76.000000,-7.690000,-7.689873,-7.689873,-7.690000,-68.310000
2361,1819,1818,0.012400,120.000000,-17.407205,-17.407205,-15.146353,-15.146353,-104.853647
2362,1818,2068,0.011800,137.000000,-28.067205,-28.067205,-25.806353,-25.806353,-111.193647
2363,1885,1819,0.025620,120.000000,-2.347205,-2.347205,-0.086353,-0.086353,-119.913647
2364,1845,1821,0.073550,137.000000,5.500000,5.500000,5.500000,5.500000,-131.500000
2365,1828,1822,0.058180,90.000000,-30.616226,-30.629779,-29.528847,-29.515293,-60.484707
2366,1857,1822,0.085120,137.000000,-4.400000,-4.409264,-4.409264,-4.400000,-132.600000
2367,1952,1822,0.129170,137.000000,-36.979281,-36.985385,-43.274897,-43.268793,-93.731207
2368,1910,1823,0.037440,90.000000,-25.673774,-25.690624,-26.791557,-26.774707,-63.225293
2369,2084,1823,0.046610,137.000000,-22.975758,-22.989293,-21.522514,-21.508979,-115.491021
2370,1824,1906,0.023830,90.000000,-31.819375,-31.842887,-34.714951,-34.691439,-55.308561
2371,1926,1824,0.012790,90.000000,-22.699375,-22.699375,-25.571439,-25.571439,-64.428561
2372,1825,2101,0.096530,120.000000,-48.809216,-48.809216,-28.217717,-28.217717,-91.782283
2373,1985,1827,0.103800,90.000000,5.855218,5.855218,10.617234,10.617234,-79.382766
2374,2098,1828,0.021900,90.000000,-18.636226,-18.636226,-17.535293,-17.535293,-72.464707
2375,1942,1829,0.041320,120.000000,-9.365298,-9.365298,-9.630417,-9.630417,-110.369583
2376,1838,1830,0.027270,90.000000,7.379573,7.379573,6.902430,6.902430,-83.097570
2377,1846,1831,0.091640,90.000000,37.439788,37.439788,37.237151,37.237151,-52.762849
2378,1864,1831,0.038020,90.000000,-33.039788,-33.039788,-32.837151,-32.837151,-57.162849
2379,1976,1833,0.060000,90.000000,-27.485623,-27.485623,-21.159132,-21.159132,-68.840868
2380,2047,1833,0.069340,90.000000,34.845623,34.845623,28.519132,28.519132,-61.480868
2381,1960,1834,0.021740,90.000000,2.037891,2.037891,2.037688,2.037688,-87.962312
2382,1944,1835,0.065540,90.000000,-19.226883,-19.226883,-19.263193,-19.263193,-70.736807
2383,1975,1836,0.058930,90.000000,5.240931,5.240931,1.361596,1.361596,-88.638404
2384,2102,1836,0.054710,90.000000,0.259069,0.259069,4.138404,4.138404,-85.861596
2385,1962,1837,0.073800,90.000000,17.949069,17.949069,21.828404,21.828404,-68.171596
2386,2102,1837,0.058600,90.000000,-5.759069,-5.759069,-9.638404,-9.638404,-80.361596
2387,2010,1839,0.035120,120.000000,63.742570,63.742570,63.886666,63.886666,-56.113334
2388,2100,1839,0.044600,120.000000,-33.646999,-33.646999,-33.761615,-33.761615,-86.238385
2389,2010,1840,0.035120,120.000000,20.647430,20.558650,20.414555,20.503334,-99.496666
2390,2032,1841,0.118020,10.000000,7.140000,7.140000,7.140000,7.140000,-2.860000
2391,1842,2054,0.068180,10.000000,-2.860000,-2.860000,-2.860000,-2.860000,-7.140000
2392,2000,1843,0.105040,90.000000,68.589568,68.589568,77.592746,77.592746,-12.407254
2393,2070,1844,0.021240,90.000000,12.650000,12.650000,12.650000,12.650000,-77.350000
2394,1939,1845,0.140500,90.000000,-4.022306,-4.022306,-1.443787,-1.443787,-88.556213
2395,1945,1845,0.245450,137.000000,-39.283329,-39.283329,-39.449657,-39.449657,-97.550343
2396,1992,1846,0.053220,76.000000,-29.700676,-29.700676,-29.684698,-29.684698,-46.315302
2397,2080,1846,0.102220,90.000000,-11.707044,-11.707044,-11.595493,-11.595493,-78.404507
2398,1925,1847,0.039730,90.000000,36.791414,36.404499,30.645677,31.032592,-58.967408
2399,1939,1848,0.102640,90.000000,-6.857694,-6.857694,-9.436213,-9.436213,-80.563787
2400,1849,2071,0.071500,90.000000,-7.470000,-7.470000,-7.470000,-7.470000,-82.530000
2401,1945,1850,0.057360,120.000000,15.503117,15.503117,15.466807,15.466807,-104.533193
2402,1991,1850,0.027440,120.000000,-7.593117,-7.593117,-7.556807,-7.556807,-112.443193
2403,1918,1852,0.004550,91.000000,7.910000,7.910000,7.910000,7.910000,-83.090000
2404,1926,1853,0.049980,90.000000,5.449375,5.449375,8.321439,8.321439,-81.678561
2405,1986,1853,0.038180,91.000000,-1.049375,-1.049375,-3.921439,-3.921439,-87.078561
2406,1924,1854,0.010990,137.000000,-10.379670,-10.379670,-10.795248,-10.795248,-126.204752
2407,2101,1855,0.094880,120.000000,-54.309216,-54.309216,-33.717717,-33.717717,-86.282283
2408,1986,1856,0.068930,91.000000,-5.934377,-5.934377,-2.876537,-2.876537,-88.123463
2409,2047,1856,0.042890,137.000000,14.604377,14.604377,11.546537,11.546537,-125.453463
2410,1858,1998,0.065950,137.000000,-4.180000,-4.180000,-4.180000,-4.180000,-132.820000
2411,1862,1860,0.018890,90.000000,-35.375970,-35.375970,-36.547601,-36.547601,-53.452399
2412,2093,1861,0.078510,137.000000,6.209281,6.209281,12.498793,12.498793,-124.501207
2413,2023,1863,0.094300,120.000000,26.990471,26.990471,53.990382,53.990382,-66.009618
2414,1866,1865,0.000100,438.000000,-11.540000,-11.540000,-11.540000,-11.540000,-426.460000
2415,1949,1865,0.080990,91.000000,9.610000,9.610000,9.610000,9.610000,-81.390000
2416,1963,1865,0.041320,114.000000,-23.915435,-23.915435,-24.645244,-24.645244,-89.354756
2417,2090,1865,0.101650,120.000000,26.285435,26.285435,27.015244,27.015244,-92.984756
2418,1946,1867,0.055120,137.000000,16.050000,16.050000,16.050000,16.050000,-120.950000
2419,1880,1868,0.058680,120.000000,31.980000,31.819176,31.819176,31.980000,-88.020000
2420,2105,1868,0.069420,90.000000,-22.310000,-22.310000,-22.310000,-22.310000,-67.690000
2421,1877,1869,0.058180,91.000000,-25.445364,-25.449516,-29.809882,-29.805730,-61.194270
2422,1978,1869,0.046530,137.000000,35.335364,35.335364,39.695730,39.695730,-97.304270
2423,1881,1873,0.071820,137.000000,59.667246,59.528028,62.133761,62.272979,-74.727021
2424,1994,1873,0.105450,34.000000,-11.210000,-11.210000,-11.210000,-11.210000,-22.790000
2425,2013,1873,0.084960,137.000000,-46.325364,-46.325364,-50.685730,-50.685730,-86.314270
2426,1873,2070,0.064630,90.000000,-22.038118,-22.038118,-23.792751,-23.792751,-66.207249
2427,1876,1875,0.029170,90.000000,-54.901216,-54.901216,-66.489537,-66.489537,-23.510463
2428,1877,1875,0.006690,90.000000,77.041216,77.005110,88.593431,88.629537,-1.370463
2429,1878,1876,0.018020,90.000000,-29.621216,-29.621216,-41.209537,-41.209537,-48.790463
2430,1877,1880,0.209670,137.000000,-63.225852,-63.181995,-70.409949,-70.453807,-66.546193
2431,2065,1877,0.067110,90.000000,-11.630000,-11.626401,-11.626401,-11.630000,-78.370000
2432,1935,1878,0.113800,90.000000,-9.116956,-9.116956,-17.042746,-17.042746,-72.957254
2433,1932,1880,0.023970,137.000000,-73.548808,-73.155101,-74.982725,-75.376432,-61.623568
2434,1947,1880,0.100000,137.000000,-42.874789,-42.780393,-45.642607,-45.737003,-91.262997
2435,2050,1880,0.025620,137.000000,-25.861764,-25.493413,-27.145543,-27.513894,-109.486106
2436,2000,1881,0.044460,137.000000,-78.479568,-78.254678,-87.257856,-87.482746,-49.517254
2437,2033,1881,0.116530,120.000000,-23.199735,-23.113932,-27.692306,-27.778109,-92.221891
2438,2035,1881,0.029750,137.000000,-27.026769,-26.690681,-27.240485,-27.576572,-109.423428
2439,2079,1881,0.029690,137.000000,-39.519146,-39.253474,-39.623262,-39.888934,-97.111066
2440,2016,1882,0.029170,274.000000,-3.300000,-3.300000,-3.300000,-3.300000,-270.700000
2441,2273,1882,0.200080,91.000000,-74.129544,-74.129544,-67.682072,-67.682072,-23.317928
2442,2333,1882,0.096690,120.000000,-71.930110,-71.930110,-65.906937,-65.906937,-54.093063
2443,2064,1883,0.056010,137.000000,-86.464691,-86.464691,-79.325957,-79.325957,-57.674043
2444,2244,1883,0.183220,120.000000,-15.493812,-15.493812,-21.155513,-21.155513,-98.844487
2445,2278,1883,0.115210,120.000000,-17.706535,-17.706535,-24.515477,-24.515477,-95.484523
2446,1884,2061,0.049590,76.000000,-6.840487,-6.840369,-8.375363,-8.375481,-67.624519
2447,2110,1884,0.057740,76.000000,-12.640000,-12.640000,-12.640000,-12.640000,-63.360000
2448,1934,1885,0.070250,68.000000,10.552795,10.552795,12.813647,12.813647,-55.186353
2449,2111,1885,0.041530,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
2450,1961,1886,0.021550,91.000000,-2.260000,-2.260000,-2.260000,-2.260000,-88.740000
2451,1943,1888,0.047930,137.000000,-27.731835,-27.731834,-24.616533,-24.616533,-112.383467
2452,1890,1889,0.000100,438.000000,-0.550000,-0.467500,-0.467500,-0.550000,-437.450000
2453,1987,1889,0.027270,90.000000,4.793620,4.786764,4.830593,4.837449,-85.162551
2454,1892,1891,0.000100,438.000000,-14.945901,-14.502952,-15.263363,-15.706311,-422.293689
2455,2021,1891,0.017360,90.000000,17.915901,17.918452,18.678863,18.676311,-71.323689
2456,2041,1892,0.017360,90.000000,-9.555901,-9.555901,-10.316311,-10.316311,-79.683689
2457,1923,1893,0.032790,137.000000,-35.485305,-35.485305,-32.485150,-32.485150,-104.514850
2458,1900,1895,0.017300,90.000000,15.312703,15.310125,15.229919,15.232497,-74.767503
2459,1927,1895,0.026780,137.000000,0.327297,0.327297,0.407503,0.407503,-136.592497
2460,1896,2060,0.000340,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
2461,1897,1988,0.046440,114.000000,-21.217707,-21.217707,-19.051117,-19.051117,-94.948883
2462,1899,1898,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2463,2014,1898,0.026710,90.000000,1.251020,1.247279,1.282556,1.286297,-88.713703
2464,1903,1900,0.033220,137.000000,23.855991,23.871141,22.593760,22.578609,-114.421391
2465,2073,1900,0.003800,137.000000,-0.523288,-0.511553,0.685623,0.673888,-136.326112
2466,1901,1924,0.006030,137.000000,5.890330,5.890330,5.474752,5.474752,-131.525248
2467,1902,2002,0.081320,137.000000,32.369426,32.378644,31.260744,31.251526,-105.748474
2468,2073,1902,0.063880,137.000000,-19.584009,-19.595745,-20.873126,-20.861391,-116.138609
2469,2075,1902,0.035290,90.000000,-24.060000,-24.064762,-24.064762,-24.060000,-65.940000
2470,2104,1903,0.118180,90.000000,-28.400000,-28.403881,-28.403881,-28.400000,-61.600000
2471,1907,1906,0.000100,438.000000,57.656511,57.707221,52.296187,52.245477,-385.754523
2472,1906,1928,0.024740,120.000000,13.630000,13.652647,13.652647,13.630000,-106.370000
2473,1959,1906,0.042230,90.000000,-14.556348,-14.569615,-9.429282,-9.416015,-80.583985
2474,1914,1907,0.142070,90.000000,-47.514256,-47.518233,-44.122997,-44.119020,-45.880980
2475,1907,1929,0.024740,120.000000,25.560867,25.583718,31.143143,31.120291,-88.879709
2476,1908,1920,0.000400,137.000000,-3.080000,-3.156697,-3.156697,-3.080000,-133.920000
2477,1909,1919,0.000310,137.000000,-2.860000,-2.922211,-2.922211,-2.860000,-134.140000
2478,2097,1910,0.015370,90.000000,-14.463774,-14.463774,-15.564707,-15.564707,-74.435293
2479,1996,1911,0.052810,114.000000,-44.638598,-44.638598,-45.594637,-45.594637,-68.405363
2480,2112,1911,0.080080,114.000000,47.938598,47.940513,48.896551,48.894637,-65.105363
2481,2096,1912,0.021490,120.000000,5.288285,5.288285,5.156421,5.156421,-114.843579
2482,2086,1913,0.025540,90.000000,-46.706883,-46.706883,-46.743193,-46.743193,-43.256807
2483,1915,1914,0.000100,438.000000,-13.520000,-13.523965,-13.523965,-13.520000,-424.480000
2484,1975,1914,0.057850,91.000000,-17.880931,-17.880938,-14.001602,-14.001596,-76.998404
2485,2038,1914,0.085450,91.000000,-16.113325,-16.113330,-16.597429,-16.597424,-74.402576
2486,2100,1916,0.042650,137.000000,17.156999,17.156999,17.271615,17.271615,-119.728385
2487,2066,1920,0.002080,120.000000,-42.250000,-42.250000,-42.250000,-42.250000,-77.750000
2488,2072,1920,0.032190,90.000000,46.539373,46.539373,56.056985,56.056985,-33.943015
2489,1922,1921,0.000100,438.000000,-48.301344,-48.301344,-48.804108,-48.804108,-389.195892
2490,1995,1921,0.020160,90.000000,28.103870,28.103870,29.126036,29.126036,-60.873964
2491,2012,1922,0.016450,120.000000,-13.526673,-13.526673,-13.786022,-13.786022,-106.213978
2492,2080,1922,0.030740,90.000000,4.657044,4.657044,4.545493,4.545493,-85.454507
2493,2076,1923,0.010290,120.000000,-21.535305,-21.535305,-18.535150,-18.535150,-101.464850
2494,1933,1925,0.021640,90.000000,-54.255260,-53.544902,-57.264202,-57.974560,-32.025440
2495,2073,1927,0.012640,137.000000,20.107297,20.107297,20.187503,20.187503,-116.812497
2496,2018,1929,0.014050,137.000000,-11.270867,-11.270867,-16.830291,-16.830291,-120.169709
2497,1930,2074,0.033250,90.000000,69.949373,70.164765,79.682377,79.466985,-10.533015
2498,1977,1931,0.069420,137.000000,-11.855759,-11.855759,-9.332005,-9.332005,-127.667995
2499,2095,1933,0.019420,120.000000,-33.605260,-33.605260,-37.324560,-37.324560,-82.675440
2500,1988,1934,0.086780,68.000000,15.832795,15.832795,18.093647,18.093647,-49.906353
2501,1936,2044,0.009020,137.000000,-7.690000,-7.690000,-7.690000,-7.690000,-129.310000
2502,1937,2045,0.009020,137.000000,-6.600000,-6.600000,-6.600000,-6.600000,-130.400000
2503,1938,2091,0.036290,90.000000,-5.500000,-5.501095,-5.501095,-5.500000,-84.500000
2504,1941,2105,0.065620,90.000000,-16.920000,-16.920000,-16.920000,-16.920000,-73.080000
2505,1993,1943,0.071490,137.000000,-21.241835,-21.241834,-18.126533,-18.126533,-118.873467
2506,2049,1944,0.080410,137.000000,-19.226883,-19.226883,-19.263193,-19.263193,-117.736807
2507,2015,1946,0.072310,90.000000,30.780000,30.780000,30.780000,30.780000,-59.220000
2508,1948,1947,0.000100,438.000000,12.645211,12.620199,9.757985,9.782997,-428.217003
2509,2025,1949,0.023140,91.000000,15.110000,15.110000,15.110000,15.110000,-75.890000
2510,1951,1950,0.086610,137.000000,-18.674753,-18.674753,-22.347773,-22.347773,-114.652227
2511,1953,1952,0.019170,137.000000,-26.099281,-26.099281,-32.388793,-32.388793,-104.611207
2512,1953,2093,0.088850,137.000000,18.079281,18.079281,24.368793,24.368793,-112.631207
2513,1956,1955,0.000100,438.000000,-6.259735,-6.437351,-11.015725,-10.838109,-427.161891
2514,2033,1955,0.076860,120.000000,10.549735,10.549503,15.127878,15.128109,-104.871891
2515,1958,1957,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2516,1957,1987,0.040400,114.000000,-16.490000,-16.485168,-16.485168,-16.490000,-97.510000
2517,2060,1957,0.047350,120.000000,-4.400000,-4.400000,-4.400000,-4.400000,-115.600000
2518,1973,1963,0.023140,114.000000,-10.430000,-10.430000,-10.430000,-10.430000,-103.570000
2519,2048,1965,0.130000,90.000000,-0.225758,-0.225758,1.241021,1.241021,-88.758979
2520,2084,1965,0.058180,137.000000,20.995758,20.995758,19.528979,19.528979,-117.471021
2521,1966,2090,0.095040,137.000000,-23.009296,-23.009296,-24.283277,-24.283277,-112.716723
2522,2114,1966,0.048760,90.000000,-1.629296,-1.629296,-2.903277,-2.903277,-87.096723
2523,1987,1967,0.027420,114.000000,24.187348,24.180228,23.879299,23.886419,-90.113581
2524,2048,1968,0.107500,137.000000,-16.694242,-16.694242,-18.161021,-18.161021,-118.838979
2525,1968,2113,0.114020,137.000000,-21.534242,-21.535627,-23.002406,-23.001021,-113.998979
2526,1999,1970,0.053800,91.000000,41.539826,41.539826,38.058017,38.058017,-52.941983
2527,2038,1970,0.060330,90.000000,-21.009826,-21.009826,-17.528017,-17.528017,-72.471983
2528,2047,1971,0.073220,90.000000,-70.980000,-70.980000,-61.595669,-61.595669,-28.404331
2529,2091,1972,0.091650,137.000000,0.000000,0.000000,0.000000,0.000000,-137.000000
2530,1976,1974,0.094300,90.000000,-0.824377,-0.824377,-7.290868,-7.290868,-82.709132
2531,2037,1977,0.082640,137.000000,6.794241,6.794241,9.317995,9.317995,-127.682005
2532,1978,2013,0.066860,137.000000,-37.095364,-37.095364,-41.455730,-41.455730,-95.544270
2533,1979,2074,0.008980,90.000000,-10.990000,-11.093393,-11.093393,-10.990000,-79.010000
2534,1980,2077,0.009670,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
2535,1982,1981,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2536,1987,1981,0.042070,68.000000,38.215844,38.211204,39.697196,39.701836,-28.298164
2537,2063,1984,0.039570,137.000000,0.000000,0.000000,0.000000,0.000000,-137.000000
2538,1987,2014,0.025480,90.000000,1.251020,1.247279,1.282556,1.286297,-88.713703
2539,1988,2108,0.027270,68.000000,25.542652,25.542652,25.843581,25.843581,-42.156419
2540,1991,1989,0.018350,90.000000,4.953117,4.953117,4.916807,4.916807,-85.083193
2541,2049,1989,0.018350,90.000000,12.416883,12.416883,12.453193,12.453193,-77.546807
2542,1990,2079,0.015050,137.000000,-19.839146,-19.698893,-20.068681,-20.208934,-116.791066
2543,2078,1995,0.030480,76.000000,33.593870,33.593870,34.616036,34.616036,-41.383964
2544,2085,1996,0.084460,137.000000,-32.308598,-32.308598,-33.264637,-33.264637,-103.735363
2545,2023,2001,0.062150,120.000000,-29.190471,-29.190471,-56.190382,-56.190382,-63.809618
2546,2011,2003,0.009090,137.000000,7.690000,7.690000,7.690000,7.690000,-129.310000
2547,2006,2004,0.009920,137.000000,8.790000,8.790000,8.790000,8.790000,-128.210000
2548,2007,2005,0.011570,137.000000,1.650000,1.650000,1.650000,1.650000,-135.350000
2549,2008,2006,0.031400,137.000000,-19.780000,-19.780000,-19.780000,-19.780000,-117.220000
2550,2010,2006,0.009920,137.000000,54.950000,54.950000,54.950000,54.950000,-82.050000
2551,2009,2007,0.040500,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
2552,2010,2007,0.010740,137.000000,9.340000,9.340000,9.340000,9.340000,-127.660000
2553,2011,2010,0.000100,438.000000,-32.640000,-32.640000,-32.640000,-32.640000,-405.360000
2554,2019,2018,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2555,2040,2021,0.023600,137.000000,-14.400000,-14.400000,-14.400000,-14.400000,-122.600000
2556,2056,2021,0.015700,90.000000,-22.495863,-22.495863,-23.387583,-23.387583,-66.612417
2557,2058,2021,0.027270,137.000000,-15.728236,-15.728236,-14.076106,-14.076106,-122.923894
2558,2035,2022,0.028100,137.000000,19.336769,19.336769,19.886572,19.886572,-117.113428
2559,2037,2022,0.036360,120.000000,-40.603531,-40.603531,-41.827016,-41.827016,-78.172984
2560,2026,2025,0.000100,438.000000,15.110000,15.110000,15.110000,15.110000,-422.890000
2561,2029,2064,0.090720,137.000000,-86.464691,-86.464691,-79.325957,-79.325957,-57.674043
2562,2075,2032,0.122150,90.000000,24.060000,24.064762,24.064762,24.060000,-65.940000
2563,2050,2034,0.004130,137.000000,11.131764,11.131764,12.783894,12.783894,-124.216106
2564,2058,2034,0.028100,137.000000,0.018236,0.018236,-1.633894,-1.633894,-135.366106
2565,2037,2036,0.000100,438.000000,18.610000,18.610000,18.610000,18.610000,-419.390000
2566,2036,2039,0.023950,137.000000,10.880000,10.880000,10.880000,10.880000,-126.120000
2567,2055,2037,0.033800,90.000000,-9.039291,-9.039291,-7.739020,-7.739020,-82.260980
2568,2106,2038,0.103750,90.000000,-6.310574,-6.310574,-7.428474,-7.428474,-82.571526
2569,2053,2042,0.022310,90.000000,-14.730000,-14.730000,-14.730000,-14.730000,-75.270000
2570,2052,2045,0.035540,90.000000,-30.440000,-30.440000,-30.440000,-30.440000,-59.560000
2571,2069,2046,0.003640,90.000000,-13.390999,-13.390903,-25.890041,-25.890137,-64.109863
2572,2051,2079,0.016830,137.000000,-19.680000,-19.554581,-19.554581,-19.680000,-117.320000
2573,2057,2052,0.001820,118.000000,-17.470000,-17.470000,-17.470000,-17.470000,-100.530000
2574,2248,2054,0.099170,137.000000,14.510000,14.510000,14.510000,14.510000,-122.490000
2575,2059,2091,0.059920,120.000000,-22.352293,-22.352920,-24.519510,-24.518883,-95.481117
2576,2067,2107,0.051600,90.000000,22.973818,22.973818,26.988862,26.988862,-63.011138
2577,2074,2072,0.008290,90.000000,58.959373,59.071372,68.588984,68.476985,-21.523015
2578,2081,2076,0.000140,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
