brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
2143,1845,1658,0.055040,76.000000,12.169485,12.169485,12.095002,12.095002,-63.904998
2144,1913,1658,0.018600,90.000000,-59.896883,-59.896883,-59.899927,-59.899927,-30.100073
2145,1658,2078,0.010250,76.000000,43.263870,43.263870,43.129171,43.129171,-32.870829
2146,1985,1659,0.082640,137.000000,-14.095218,-14.095218,-13.593223,-13.593223,-123.406777
2147,1737,1660,0.005290,137.000000,21.200000,21.200000,21.200000,21.200000,-115.800000
2148,1805,1660,0.010000,137.000000,-13.410000,-13.410000,-13.410000,-13.410000,-123.590000
2149,1667,1661,0.105210,90.000000,17.449324,17.449324,17.184593,17.184593,-72.815407
2150,1804,1661,0.095450,90.000000,-11.069324,-11.069324,-10.804593,-10.804593,-79.195407
2151,1788,1662,0.059420,90.000000,-15.835247,-15.835247,-16.284129,-16.284129,-73.715871
2152,1826,1662,0.114460,90.000000,2.189223,2.189223,2.034266,2.034266,-87.965734
2153,1992,1663,0.094210,76.000000,12.880676,12.880676,13.145407,13.145407,-62.854593
2154,1665,1664,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2155,1664,1775,0.004830,137.000000,-35.067293,-35.067293,-35.613959,-35.613959,-101.386041
2156,2020,1664,0.041980,137.000000,-41.766024,-41.766024,-42.369863,-42.369863,-94.630137
2157,1667,1666,0.062560,137.000000,-12.346748,-12.346748,-12.238047,-12.238047,-124.761953
2158,1983,1666,0.081820,137.000000,19.266748,19.266748,19.158047,19.158047,-117.841953
2159,2038,1667,0.104460,120.000000,16.412577,16.412577,16.256547,16.256547,-103.743453
2160,1668,1743,0.068060,90.000000,-11.220000,-11.220000,-11.220000,-11.220000,-78.780000
2161,1797,1668,0.045500,120.000000,-5.500000,-5.500000,-5.500000,-5.500000,-114.500000
2162,1670,1669,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2163,1700,1669,0.113310,90.000000,-24.812897,-24.812897,-24.946774,-24.946774,-65.053226
2164,1758,1669,0.018020,90.000000,0.957650,0.957650,0.642645,0.642645,-89.357355
2165,1671,2060,0.019170,120.000000,-4.400000,-4.400000,-4.400000,-4.400000,-115.600000
2166,2059,1672,0.004630,120.000000,15.390000,15.255930,15.255930,15.390000,-104.610000
2167,1851,1673,0.009880,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
2168,1986,1673,0.038140,91.000000,-17.186247,-17.186247,-17.221425,-17.221425,-73.778575
2169,1854,1674,0.009090,137.000000,-24.889670,-24.889670,-24.858318,-24.858318,-112.141682
2170,1893,1674,0.008760,137.000000,-44.385305,-44.385305,-44.390134,-44.390134,-92.609866
2171,1918,1674,0.014130,120.000000,-64.269133,-64.269133,-64.278225,-64.278225,-55.721775
2172,1684,1675,0.047210,91.000000,3.150988,3.150988,3.261081,3.261081,-87.738919
2173,1675,1917,0.041120,91.000000,-7.179012,-7.179012,-7.068919,-7.068919,-83.931081
2174,1864,1676,0.074290,90.000000,23.919788,23.919788,23.927293,23.927293,-66.072707
2175,1945,1676,0.087740,90.000000,-20.619788,-20.619788,-20.627293,-20.627293,-69.372707
2176,1907,1677,0.012790,90.000000,3.520000,3.469023,3.469023,3.520000,-86.480000
2177,1926,1678,0.035580,90.000000,10.000000,10.000000,10.000000,10.000000,-80.000000
2178,1757,1679,0.121570,90.000000,25.060000,25.060000,25.060000,25.060000,-64.940000
2179,1998,1679,0.058840,137.000000,-12.350000,-12.350000,-12.350000,-12.350000,-124.650000
2180,1681,1680,0.000100,438.000000,-64.501513,-64.501513,-64.525449,-64.525449,-373.474551
2181,1921,1680,0.053430,90.000000,-6.162440,-6.162440,-6.217078,-6.217078,-83.782922
2182,1960,1680,0.010580,90.000000,-11.087891,-11.087891,-11.087934,-11.087934,-78.912066
2183,1997,1680,0.024740,120.000000,-5.610000,-5.610000,-5.610000,-5.610000,-114.390000
2184,2012,1680,0.037000,137.000000,-15.043327,-15.043327,-15.097896,-15.097896,-121.902104
2185,1834,1681,0.022980,90.000000,-6.752109,-6.752109,-6.752066,-6.752066,-83.247934
2186,1859,1681,0.026410,137.000000,-14.215033,-14.215033,-14.269382,-14.269382,-122.730618
2187,1904,1681,0.030230,120.000000,5.043915,5.043915,5.102029,5.102029,-114.897971
2188,2096,1681,0.031570,90.000000,-48.578285,-48.578285,-48.606030,-48.606030,-41.393970
2189,1683,1682,0.023280,137.000000,-66.564691,-66.564691,-66.399277,-66.399277,-70.600723
2190,2029,1682,0.048940,137.000000,81.514691,81.514691,81.349277,81.349277,-55.650723
2191,1684,1683,0.000100,438.000000,-52.924691,-52.924691,-52.759277,-52.759277,-385.240723
2192,2015,1684,0.141320,137.000000,-40.653703,-40.653703,-40.378196,-40.378196,-96.621804
2193,2069,1685,0.074050,90.000000,9.640000,9.640000,9.640000,9.640000,-80.360000
2194,1697,1686,0.037040,90.000000,-25.930000,-25.930000,-25.930000,-25.930000,-64.070000
2195,1720,1686,0.004630,91.000000,-42.027694,-42.027694,-41.623706,-41.623706,-49.376294
2196,1827,1686,0.044210,90.000000,2.225218,2.225218,1.723223,1.723223,-88.276777
2197,1962,1686,0.091820,90.000000,-23.179069,-23.179069,-23.139490,-23.139490,-66.860510
2198,1702,1687,0.007260,90.000000,-19.890000,-19.890000,-19.890000,-19.890000,-70.110000
2199,1983,1687,0.087930,137.000000,-28.276748,-28.276748,-28.168047,-28.168047,-108.831953
2200,1835,1688,0.114880,90.000000,-19.226883,-19.226883,-19.229927,-19.229927,-70.770073
2201,2086,1688,0.069670,90.000000,37.476883,37.476883,37.479927,37.479927,-52.520073
2202,1689,1702,0.011400,90.000000,-12.640000,-12.640000,-12.640000,-12.640000,-77.360000
2203,1689,2062,0.012440,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
2204,1690,1878,0.092130,137.000000,-20.880000,-20.880000,-20.880000,-20.880000,-116.120000
2205,1879,1690,0.058550,137.000000,-12.640000,-12.640000,-12.640000,-12.640000,-124.360000
2206,1861,1691,0.083550,90.000000,-8.190719,-8.190719,-8.491548,-8.491548,-81.508452
2207,1874,1691,0.034790,137.000000,23.580719,23.580719,23.881548,23.881548,-113.118452
2208,1695,1694,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2209,1832,1694,0.044630,120.000000,18.784063,18.784063,18.317550,18.317550,-101.682450
2210,1963,1694,0.089260,114.000000,-11.094063,-11.094063,-10.627550,-10.627550,-103.372450
2211,1696,1697,0.006560,90.000000,-16.380000,-16.380000,-16.380000,-16.380000,-73.620000
2212,1698,1814,0.127740,137.000000,-18.410000,-18.410000,-18.410000,-18.410000,-118.590000
2213,1793,1699,0.174380,137.000000,20.650000,20.650000,20.650000,20.650000,-116.350000
2214,1912,1701,0.033720,120.000000,-17.781715,-17.781715,-17.753970,-17.753970,-102.246030
2215,1922,1701,0.018260,120.000000,39.431715,39.431715,39.403970,39.403970,-80.596030
2216,1788,1703,0.049260,90.000000,-1.414753,-1.414753,-0.965871,-0.965871,-89.034129
2217,1951,1703,0.052150,90.000000,7.684753,7.684753,7.235871,7.235871,-82.764129
2218,1956,1704,0.088430,120.000000,53.363445,53.128939,53.294709,53.529216,-66.470784
2219,2112,1704,0.102480,90.000000,-49.953445,-49.977837,-50.143608,-50.119216,-39.880784
2220,1705,1814,0.124400,90.000000,-29.634377,-29.634377,-29.455041,-29.455041,-60.544959
2221,1974,1705,0.010280,90.000000,-27.104377,-27.104377,-26.925041,-26.925041,-63.074959
2222,1706,2112,0.008330,114.000000,-31.260000,-30.959918,-30.959918,-31.260000,-82.740000
2223,1707,2113,0.008330,114.000000,-29.230000,-28.920998,-28.920998,-29.230000,-84.770000
2224,2113,1708,0.014880,120.000000,39.560000,39.387017,39.387017,39.560000,-80.440000
2225,2046,1709,0.123970,90.000000,-24.920999,-24.920999,-24.473583,-24.473583,-65.526417
2226,2112,1709,0.014880,120.000000,42.290999,42.123009,41.675593,41.843583,-78.156417
2227,1710,1884,0.007600,68.000000,-16.050000,-16.050000,-16.050000,-16.050000,-51.950000
2228,1711,1885,0.007600,68.000000,-5.940000,-5.940000,-5.940000,-5.940000,-62.060000
2229,1713,1712,0.000100,438.000000,0.000000,0.000000,0.000000,0.000000,-438.000000
2230,1760,1712,0.003970,274.000000,-18.872925,-18.382059,-17.127471,-17.618338,-256.381662
2231,1762,1712,0.003970,160.000000,29.742925,29.885872,28.631285,28.488338,-131.511662
2232,2017,1712,0.007930,171.000000,0.000000,0.000000,0.000000,0.000000,-171.000000
2233,2056,1714,0.002480,90.000000,5.720000,5.720000,5.720000,5.720000,-84.280000
2234,1748,1715,0.019830,90.000000,-44.343237,-44.536227,-44.992366,-44.799376,-45.200624
2235,1715,2022,0.015910,90.000000,-47.863237,-47.590898,-48.047037,-48.319376,-41.680624
2236,1739,1716,0.051650,90.000000,-10.411414,-10.411414,-10.627371,-10.627371,-79.372629
2237,1847,1716,0.029500,90.000000,19.201414,19.201414,19.417371,19.417371,-70.582629
2238,1718,1717,0.000100,438.000000,-5.500000,-5.500000,-5.500000,-5.500000,-432.500000
2239,1717,1954,0.056230,90.000000,8.570000,8.570000,8.570000,8.570000,-81.430000
2240,1717,1967,0.016530,120.000000,-13.417348,-13.417348,-13.191923,-13.191923,-106.808077
2241,1717,2108,0.056780,114.000000,-16.802652,-16.802652,-17.028077,-17.028077,-96.971923
2242,2085,1719,0.037440,137.000000,25.884569,25.884569,25.760396,25.760396,-111.239604
2243,2087,1719,0.039420,137.000000,-9.334569,-9.334569,-9.210396,-9.210396,-127.789604
2244,2071,1720,0.103980,90.000000,-27.517694,-27.517694,-27.113706,-27.113706,-62.886294
2245,1871,1721,0.046280,68.000000,3.850000,3.850000,3.850000,3.850000,-64.150000
2246,1722,1844,0.012560,57.000000,-2.090000,-2.090000,-2.090000,-2.090000,-54.910000
2247,1731,1723,0.013220,90.000000,17.819573,17.819573,17.514206,17.514206,-72.485794
2248,1838,1723,0.051240,90.000000,-7.929573,-7.929573,-7.624206,-7.624206,-82.375794
2249,1795,1724,0.013310,137.000000,-39.604695,-39.604695,-39.599866,-39.599866,-97.400134
2250,1906,1724,0.019440,137.000000,59.064695,59.031448,59.026619,59.059866,-77.940134
2251,1725,1882,0.023800,68.000000,-9.890000,-9.890000,-9.890000,-9.890000,-58.110000
2252,1727,1726,0.012150,137.000000,33.859216,33.859216,33.973995,33.973995,-103.026005
2253,1756,1726,0.049670,91.000000,-4.276172,-4.276172,-4.347154,-4.347154,-86.652846
2254,1766,1726,0.052070,90.000000,-11.773044,-11.773044,-11.816841,-11.816841,-78.183159
2255,1825,1727,0.049590,120.000000,45.949216,45.949216,46.063995,46.063995,-73.936005
2256,1870,1728,0.057690,137.000000,-4.080000,-4.080000,-4.080000,-4.080000,-132.920000
2257,2104,1728,0.053140,137.000000,10.050000,10.050000,10.050000,10.050000,-126.950000
2258,1787,1729,0.063640,120.000000,-35.071624,-33.837645,-33.364790,-34.598768,-85.401232
2259,1884,1730,0.076860,76.000000,0.944156,0.944156,1.376990,1.376990,-74.623010
2260,1981,1730,0.081820,90.000000,16.235844,16.235844,15.803010,15.803010,-74.196990
2261,2027,1732,0.015700,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
2262,1735,1733,0.014210,120.000000,45.948165,45.948166,46.236763,46.236763,-73.763237
2263,1737,1733,0.042980,120.000000,-31.328165,-31.328166,-31.616763,-31.616763,-88.383237
2264,1767,1734,0.059500,120.000000,6.667302,6.667302,6.366966,6.366966,-113.633034
2265,1808,1734,0.030480,68.000000,-4.400000,-4.400000,-4.400000,-4.400000,-63.600000
2266,1830,1734,0.023140,90.000000,-2.554872,-2.554872,-2.509736,-2.509736,-87.490264
2267,2065,1736,0.017520,90.000000,6.020000,6.020000,6.020000,6.020000,-83.980000
2268,1993,1737,0.056940,137.000000,10.211835,10.211834,9.923237,9.923237,-127.076763
2269,1738,1883,0.015120,68.000000,-6.600000,-6.600000,-6.600000,-6.600000,-61.400000
2270,1959,1739,0.081740,90.000000,7.086348,7.086348,7.478712,7.478712,-82.521288
2271,1969,1739,0.032320,90.000000,3.672238,3.672238,3.063917,3.063917,-86.936083
2272,1740,2064,0.036160,137.000000,0.000000,0.000000,0.000000,0.000000,-137.000000
2273,1741,1882,0.049420,90.000000,-10.990000,-10.990000,-10.990000,-10.990000,-79.010000
2274,1743,1742,0.000100,438.000000,-9.699498,-9.699498,-9.513166,-9.513166,-428.486834
2275,1963,1742,0.034710,90.000000,18.529498,18.529498,18.343166,18.343166,-71.656834
2276,1901,1744,0.046280,137.000000,42.012863,42.012863,41.930444,41.930444,-95.069556
2277,1906,1744,0.054050,137.000000,34.476963,34.465005,34.368637,34.380595,-102.619405
2278,1999,1744,0.044460,91.000000,-61.979826,-61.979826,-61.801039,-61.801039,-29.198961
2279,2043,1745,0.054630,90.000000,4.337167,5.353397,5.112241,4.096011,-85.903989
2280,1862,1746,0.062210,90.000000,18.335970,18.335970,18.243525,18.243525,-71.756475
2281,1746,2085,0.102310,137.000000,10.095970,10.095970,10.003525,10.003525,-126.996475
2282,1800,1747,0.047110,90.000000,-5.390000,-5.329211,-5.329211,-5.390000,-84.610000
2283,2041,1747,0.005790,90.000000,0.885901,1.380504,1.633497,1.138893,-88.861107
2284,2044,1747,0.043800,90.000000,-16.388972,-16.323590,-15.848005,-15.913388,-74.086612
2285,2056,1747,0.018930,90.000000,6.885863,7.037144,7.333824,7.182543,-82.817457
2286,2082,1747,0.040500,90.000000,-7.790000,-7.719290,-7.719290,-7.790000,-82.210000
2287,2042,1748,0.005790,90.000000,-21.980000,-21.319036,-21.319036,-21.980000,-68.020000
2288,2055,1748,0.018930,90.000000,-7.450709,-7.248544,-7.199657,-7.401821,-82.598179
2289,2061,1748,0.165290,76.000000,-14.530487,-14.510263,-14.714267,-14.734491,-61.265509
2290,2114,1748,0.081820,90.000000,-12.660704,-12.613930,-12.730571,-12.777344,-77.222656
2291,1749,1755,0.012630,114.000000,-19.610000,-19.610000,-19.610000,-19.610000,-94.390000
2292,1750,1919,0.032190,114.000000,-12.310000,-12.285346,-12.285346,-12.310000,-101.690000
2293,1751,2072,0.001030,90.000000,-12.420000,-12.398378,-12.398378,-12.420000,-77.580000
2294,1783,1752,0.028930,120.000000,-89.623063,-89.314954,-89.729645,-90.037754,-29.962246
2295,1772,1753,0.026450,120.000000,19.553380,19.553381,19.088311,19.088311,-100.911689
2296,1754,1920,0.017950,114.000000,-6.380000,-6.341226,-6.341226,-6.380000,-107.620000
2297,1755,1773,0.055630,137.000000,-24.010000,-24.010000,-24.010000,-24.010000,-112.990000
2298,1794,1756,0.054380,91.000000,3.303828,3.303828,3.232846,3.232846,-87.767154
2299,1945,1757,0.058100,90.000000,34.950000,34.950000,34.950000,34.950000,-55.050000
2300,1822,1758,0.063390,90.000000,16.297650,16.054860,15.739855,15.982645,-74.017355
2301,1801,1759,0.019220,120.000000,-35.493380,-35.493381,-35.028311,-35.028311,-84.971689
2302,1764,1760,0.463220,80.000000,17.897082,17.892875,17.754837,17.759043,-62.240957
2303,1863,1760,0.032890,120.000000,10.400471,11.842057,12.953041,11.511455,-108.488545
2304,1888,1760,0.034050,120.000000,-40.801835,-40.859066,-40.570469,-40.513237,-79.486763
2305,1964,1760,0.041790,120.000000,-66.873589,-66.920221,-66.501294,-66.454662,-53.545338
2306,1763,1761,0.452480,80.000000,34.781232,34.781232,32.294555,32.294555,-47.705445
2307,1855,1761,0.032070,120.000000,-63.649216,-63.649216,-63.763995,-63.763995,-56.236005
2308,1883,1761,0.015450,240.000000,54.274963,54.274963,54.603210,54.603210,-185.396790
2309,2234,1761,0.087600,68.000000,-56.526219,-56.526219,-54.371043,-54.371043,-13.628957
2310,1765,1883,0.023220,68.000000,-6.600000,-6.600000,-6.600000,-6.600000,-61.400000
2311,1935,1766,0.052070,90.000000,-8.473044,-8.473044,-8.516841,-8.516841,-81.483159
2312,1768,1919,0.004490,114.000000,-22.710000,-22.533249,-22.533249,-22.710000,-91.290000
2313,1769,1919,0.004490,114.000000,-19.560000,-19.383249,-19.383249,-19.560000,-94.440000
2314,1770,1920,0.004490,114.000000,-13.410000,-13.254989,-13.254989,-13.410000,-100.590000
2315,1771,2066,0.003470,120.000000,-8.350000,-8.235338,-8.235338,-8.350000,-111.650000
2316,1772,1801,0.072690,120.000000,-28.893380,-28.893381,-28.428311,-28.428311,-91.571689
2317,1773,2066,0.013880,120.000000,-33.900000,-33.871335,-33.871335,-33.900000,-86.100000
2318,1791,1774,0.021870,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
2319,1777,1776,0.000100,450.000000,30.061484,30.061484,29.365237,29.365237,-420.634763
2320,1942,1776,0.018930,76.000000,6.175298,6.175298,5.888037,5.888037,-70.111963
2321,1782,1778,0.016530,137.000000,81.383063,81.384927,81.799618,81.797754,-55.202246
2322,1919,1778,0.006610,137.000000,-68.193063,-68.313126,-68.727817,-68.607754,-68.392246
2323,1920,1779,0.006610,137.000000,59.330000,59.224705,59.224705,59.330000,-77.670000
2324,2067,1780,0.001030,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
2325,1920,1781,0.018180,120.000000,-61.855174,-61.893458,-62.015276,-61.976992,-58.023008
2326,2077,1781,0.040960,120.000000,68.885174,68.284028,68.405846,69.006992,-50.993008
2327,1783,1782,0.000100,450.000000,89.623063,89.314954,89.729645,90.037754,-359.962246
2328,1784,1919,0.009370,120.000000,-32.863818,-32.779121,-32.626105,-32.710803,-87.289197
2329,2067,1784,0.019690,90.000000,-22.973818,-22.973818,-22.820803,-22.820803,-67.179197
2330,1920,1785,0.009370,120.000000,8.790000,8.715721,8.715721,8.790000,-111.210000
2331,1791,1786,0.030580,120.000000,-3.410000,-3.410000,-3.410000,-3.410000,-116.590000
2332,2113,1786,0.027270,120.000000,4.620000,4.525611,4.525611,4.620000,-115.380000
2333,1790,1789,0.000100,450.000000,-56.119471,-56.180654,-56.203953,-56.142770,-393.857230
2334,1919,1789,0.024790,137.000000,61.619471,61.587211,61.610509,61.642770,-75.357230
2335,2113,1790,0.042070,120.000000,-56.119471,-56.180654,-56.203953,-56.142770,-63.857230
2336,1792,1919,0.031930,120.000000,-5.390000,-5.365145,-5.365145,-5.390000,-114.610000
2337,1796,1793,0.022070,91.000000,26.440000,26.440000,26.440000,26.440000,-64.560000
2338,1796,1794,0.004130,90.000000,12.753828,12.753828,12.682846,12.682846,-77.317154
2339,1894,1795,0.004790,120.000000,-16.414695,-16.414695,-16.409866,-16.409866,-103.590134
2340,1796,1843,0.104550,90.000000,-54.959568,-54.959568,-54.907725,-54.907725,-35.092275
2341,1878,1796,0.097520,120.000000,-0.375740,-0.375740,-0.394879,-0.394879,-119.605121
2342,1798,1797,0.000100,450.000000,-5.500000,-5.500000,-5.500000,-5.500000,-444.500000
2343,1885,1799,0.168510,90.000000,6.960000,6.960000,6.960000,6.960000,-83.040000
2344,1803,1802,0.000100,450.000000,-5.500000,-5.499226,-5.499226,-5.500000,-444.500000
2345,1802,2092,0.048260,120.000000,-7.714765,-7.713991,-7.480996,-7.481770,-112.518230
2346,2065,1806,0.009590,90.000000,5.610000,5.526085,5.526085,5.610000,-84.390000
2347,1829,1807,0.078510,137.000000,-17.055298,-17.055298,-16.768037,-16.768037,-120.231963
2348,1839,1807,0.077690,120.000000,33.805298,33.526218,33.238957,33.518037,-86.481963
2349,1964,1809,0.039290,120.000000,59.583589,59.583589,59.164662,59.164662,-60.835338
2350,1811,1810,0.000100,450.000000,0.000000,0.000000,0.000000,0.000000,-450.000000
2351,2090,1810,0.069420,120.000000,33.400502,33.229976,33.416308,33.586834,-86.413166
2352,1813,1812,0.000100,450.000000,-0.440000,-0.440000,-0.440000,-0.440000,-449.560000
2353,1865,1812,0.004130,34.000000,0.220000,0.220000,0.220000,0.220000,-33.780000
2354,1865,1812,0.004130,34.000000,0.220000,0.220000,0.220000,0.220000,-33.780000
2355,1815,1814,0.000100,450.000000,-25.830000,-25.305438,-25.305438,-25.830000,-424.170000
2356,1820,1814,0.013220,91.000000,-36.800000,-36.800000,-36.800000,-36.800000,-54.200000
2357,1969,1814,0.055890,90.000000,-13.012238,-13.012238,-12.403917,-12.403917,-77.596083
2358,2069,1814,0.070410,90.000000,3.750999,3.750999,3.303583,3.303583,-86.696417
2359,1816,2068,0.020830,137.000000,-5.280000,-5.100213,-5.100213,-5.280000,-131.720000
2360,1817,2061,0.046280,76.000000,-7.690000,-7.679539,-7.679539,-7.690000,-68.310000
2361,1819,1818,0.012400,120.000000,-17.407205,-17.407205,-17.525495,-17.525495,-102.474505
2362,1818,2068,0.011800,137.000000,-28.067205,-27.749835,-27.868126,-28.185495,-108.814505
2363,1885,1819,0.025620,120.000000,-2.347205,-2.347205,-2.465495,-2.465495,-117.534505
2364,1845,1821,0.073550,137.000000,5.500000,5.500000,5.500000,5.500000,-131.500000
2365,1828,1822,0.058180,90.000000,-30.616226,-30.351694,-30.391750,-30.656282,-59.343718
2366,1857,1822,0.085120,137.000000,-4.400000,-4.219191,-4.219191,-4.400000,-132.600000
2367,1952,1822,0.129170,137.000000,-36.979281,-36.860132,-36.559303,-36.678452,-100.321548
2368,1910,1823,0.037440,90.000000,-25.673774,-25.344891,-25.304835,-25.633718,-64.366282
2369,2084,1823,0.046610,137.000000,-22.975758,-22.711579,-22.801832,-23.066011,-113.933989
2370,1824,1906,0.023830,90.000000,-31.819375,-31.792253,-31.936412,-31.963534,-58.036466
2371,1926,1824,0.012790,90.000000,-22.699375,-22.699375,-22.843534,-22.843534,-67.156466
2372,1825,2101,0.096530,120.000000,-48.809216,-48.809216,-48.923995,-48.923995,-71.076005
2373,1985,1827,0.103800,90.000000,5.855218,5.855218,5.353223,5.353223,-84.646777
2374,2098,1828,0.021900,90.000000,-18.636226,-18.636226,-18.676282,-18.676282,-71.323718
2375,1942,1829,0.041320,120.000000,-9.365298,-9.365298,-9.078037,-9.078037,-110.921963
2376,1838,1830,0.027270,90.000000,7.379573,7.379573,7.074206,7.074206,-82.925794
2377,1846,1831,0.091640,90.000000,37.439788,37.439788,37.447293,37.447293,-52.552707
2378,1864,1831,0.038020,90.000000,-33.039788,-33.039788,-33.047293,-33.047293,-56.952707
2379,1976,1833,0.060000,90.000000,-27.485623,-27.485623,-27.664959,-27.664959,-62.335041
2380,2047,1833,0.069340,90.000000,34.845623,34.845623,35.024959,35.024959,-54.975041
2381,1960,1834,0.021740,90.000000,2.037891,2.037891,2.037934,2.037934,-87.962066
2382,1944,1835,0.065540,90.000000,-19.226883,-19.226883,-19.229927,-19.229927,-70.770073
2383,1975,1836,0.058930,90.000000,5.240931,5.240931,5.280510,5.280510,-84.719490
2384,2102,1836,0.054710,90.000000,0.259069,0.259069,0.219490,0.219490,-89.780510
2385,1962,1837,0.073800,90.000000,17.949069,17.949069,17.909490,17.909490,-72.090510
2386,2102,1837,0.058600,90.000000,-5.759069,-5.759069,-5.719490,-5.719490,-84.280510
2387,2010,1839,0.035120,120.000000,63.742570,64.359930,64.188604,63.571243,-56.428757
2388,2100,1839,0.044600,120.000000,-33.646999,-33.160862,-33.037807,-33.523944,-86.476056
2389,2010,1840,0.035120,120.000000,20.647430,22.493520,22.664846,20.818757,-99.181243
2390,2032,1841,0.118020,10.000000,7.140000,7.140000,7.140000,7.140000,-2.860000
2391,1842,2054,0.068180,10.000000,-2.860000,-2.860000,-2.860000,-2.860000,-7.140000
2392,2000,1843,0.105040,90.000000,68.589568,67.208272,67.156428,68.537725,-21.462275
2393,2070,1844,0.021240,90.000000,12.650000,12.650000,12.650000,12.650000,-77.350000
2394,1939,1845,0.140500,90.000000,-4.022306,-4.022306,-4.426294,-4.426294,-85.573706
2395,1945,1845,0.245450,137.000000,-39.283329,-39.283329,-39.272779,-39.272779,-97.727221
2396,1992,1846,0.053220,76.000000,-29.700676,-29.700676,-29.965407,-29.965407,-46.034593
2397,2080,1846,0.102220,90.000000,-11.707044,-11.707044,-11.650444,-11.650444,-78.349556
2398,1925,1847,0.039730,90.000000,36.791414,37.313946,37.529903,37.007371,-52.992629
2399,1939,1848,0.102640,90.000000,-6.857694,-6.857694,-6.453706,-6.453706,-83.546294
2400,1849,2071,0.071500,90.000000,-7.470000,-7.470000,-7.470000,-7.470000,-82.530000
2401,1945,1850,0.057360,120.000000,15.503117,15.503117,15.500073,15.500073,-104.499927
2402,1991,1850,0.027440,120.000000,-7.593117,-7.593117,-7.590073,-7.590073,-112.409927
2403,1918,1852,0.004550,91.000000,7.910000,7.910000,7.910000,7.910000,-83.090000
2404,1926,1853,0.049980,90.000000,5.449375,5.449375,5.593534,5.593534,-84.406466
2405,1986,1853,0.038180,91.000000,-1.049375,-1.049375,-1.193534,-1.193534,-89.806466
2406,1924,1854,0.010990,137.000000,-10.379670,-10.379670,-10.348318,-10.348318,-126.651682
2407,2101,1855,0.094880,120.000000,-54.309216,-54.309216,-54.423995,-54.423995,-65.576005
2408,1986,1856,0.068930,91.000000,-5.934377,-5.934377,-5.755041,-5.755041,-85.244959
2409,2047,1856,0.042890,137.000000,14.604377,14.604377,14.425041,14.425041,-122.574959
2410,1858,1998,0.065950,137.000000,-4.180000,-4.180000,-4.180000,-4.180000,-132.820000
2411,1862,1860,0.018890,90.000000,-35.375970,-35.375970,-35.283525,-35.283525,-54.716475
2412,2093,1861,0.078510,137.000000,6.209281,6.209281,5.908452,5.908452,-131.091548
2413,2023,1863,0.094300,120.000000,26.990471,26.467009,27.577993,28.101455,-91.898545
2414,1866,1865,0.000100,438.000000,-11.540000,-11.423542,-11.423542,-11.540000,-426.460000
2415,1949,1865,0.080990,91.000000,9.610000,9.610000,9.610000,9.610000,-81.390000
2416,1963,1865,0.041320,114.000000,-23.915435,-23.915435,-24.195616,-24.195616,-89.804384
2417,2090,1865,0.101650,120.000000,26.285435,26.168977,26.449159,26.565616,-93.434384
2418,1946,1867,0.055120,137.000000,16.050000,16.050000,16.050000,16.050000,-120.950000
2419,1880,1868,0.058680,120.000000,31.980000,29.505854,29.505854,31.980000,-88.020000
2420,2105,1868,0.069420,90.000000,-22.310000,-21.232000,-21.232000,-22.310000,-67.690000
2421,1877,1869,0.058180,91.000000,-25.445364,-25.542159,-25.477849,-25.381054,-65.618946
2422,1978,1869,0.046530,137.000000,35.335364,35.335364,35.271054,35.271054,-101.728946
2423,1881,1873,0.071820,137.000000,59.667246,58.016425,58.135948,59.786768,-77.213232
2424,1994,1873,0.105450,34.000000,-11.210000,-11.210000,-11.210000,-11.210000,-22.790000
2425,2013,1873,0.084960,137.000000,-46.325364,-46.325364,-46.261054,-46.261054,-90.738946
2426,1873,2070,0.064630,90.000000,-22.038118,-22.038118,-21.854285,-21.854285,-68.145715
2427,1876,1875,0.029170,90.000000,-54.901216,-54.901216,-54.838280,-54.838280,-35.161720
2428,1877,1875,0.006690,90.000000,77.041216,76.199433,76.136497,76.978280,-13.021720
2429,1878,1876,0.018020,90.000000,-29.621216,-29.621216,-29.558280,-29.558280,-60.441720
2430,1877,1880,0.209670,137.000000,-63.225852,-62.203359,-62.204733,-63.227226,-73.772774
2431,2065,1877,0.067110,90.000000,-11.630000,-11.546085,-11.546085,-11.630000,-78.370000
2432,1935,1878,0.113800,90.000000,-9.116956,-9.116956,-9.073159,-9.073159,-80.926841
2433,1932,1880,0.023970,137.000000,-73.548808,-74.618660,-75.229766,-74.159914,-62.840086
2434,1947,1880,0.100000,137.000000,-42.874789,-40.674613,-40.951111,-43.151288,-93.848712
2435,2050,1880,0.025620,137.000000,-25.861764,-25.845306,-26.394978,-26.411436,-110.588564
2436,2000,1881,0.044460,137.000000,-78.479568,-79.076272,-79.024428,-78.427725,-58.572275
